,active,tot_price_pl,tot_sl_pl,invested,triggered,cur_price_pl,enter_price,stop_loss,dxv,cur_sl_pl
2335,True,,,,False,,7557.41077041,7558.035340936025,18.893526926025,
2336,True,,,,False,,7557.41077041,7558.035340936025,18.893526926025,
2337,True,,,,True,,7557.41077041,7558.035340936025,18.893526926025,
2338,True,,,,False,,7539.87310641,7558.722789176025,18.849682766025,
2339,True,,,,False,,7539.87310641,7556.715790666024,18.849682766025,
2340,True,,,,False,,7539.87310641,7556.715790666024,18.849682766025,
2341,True,,,,False,,7539.87310641,7556.715790666024,18.849682766025,
2342,True,,,,False,,7539.87310641,7552.195000786025,18.849682766025,
2343,True,,,,False,,7539.87310641,7544.021809226025,18.849682766025,
2344,True,,,,False,,7539.87310641,7544.021809226025,18.849682766025,
2345,True,,,,False,,7539.87310641,7544.021809226025,18.849682766025,
2346,True,,,,True,,7539.87310641,7544.021809226025,18.849682766025,
2347,False,,,,False,,,,,
2348,False,,,,False,,,,,
2349,False,,,,False,,,,,
2350,False,,,,False,,,,,
2351,True,,,,False,,7515.40139088,7534.1898943572,18.7885034772,
2352,True,,,,False,,7515.40139088,7467.2495708372,18.7885034772,
2353,True,,,,False,,7515.40139088,7467.2495708372,18.7885034772,
2354,True,,,,False,,7515.40139088,7467.2495708372,18.7885034772,
2355,True,,,,True,,7515.40139088,7467.2495708372,18.7885034772,
2356,False,,,,False,,,,,
2357,True,,,,False,,7574.65114845,7593.587776321125,18.936627871125,
2358,True,,,,False,,7574.65114845,7578.635129271125,18.936627871125,
2359,True,,,,False,,7574.65114845,7578.635129271125,18.936627871125,
2360,True,,,,True,,7574.65114845,7578.635129271125,18.936627871125,
2361,False,,,,False,,,,,
2362,False,,,,False,,,,,
2363,False,,,,False,,,,,
2364,False,,,,False,,,,,
2365,False,,,,False,,,,,
2366,True,,,,False,,7575.08469801,7594.0224097550245,18.937711745025,
2367,True,,,,True,,7575.08469801,7594.0224097550245,18.937711745025,
2368,False,,,,False,,,,,
2369,False,,,,False,,,,,
2370,False,,,,False,,,,,
2371,False,,,,False,,,,,
2372,False,,,,False,,,,,
2373,False,,,,False,,,,,
2374,False,,,,False,,,,,
2375,True,,,,False,,7730.70001005,7750.026760075125,19.326750025125,
2376,True,,,,False,,7730.70001005,7734.725824005125,19.326750025125,
2377,True,,,,True,,7730.70001005,7734.725824005125,19.326750025125,
2378,False,,,,False,,,,,
2379,False,,,,False,,,,,
2380,False,,,,False,,,,,
2381,True,,,,False,,7737.41603603,7756.7595761200755,19.343540090075003,
2382,True,,,,False,,7737.41603603,7755.595162090075,19.343540090075003,
2383,True,,,,False,,7737.41603603,7750.405969060075,19.343540090075003,
2384,True,,,,False,,7737.41603603,7750.405969060075,19.343540090075003,
2385,True,,,,False,,7737.41603603,7748.896768090075,19.343540090075003,
2386,True,,,,False,,7737.41603603,7748.896768090075,19.343540090075003,
2387,True,,,,True,,7737.41603603,7748.896768090075,19.343540090075003,
2388,False,,,,False,,,,,
2389,False,,,,False,,,,,
2390,True,,,,False,,7756.02470598,7775.41476774495,19.39006176495,
2391,True,,,,False,,7756.02470598,7759.915991614949,19.39006176495,
2392,True,,,,False,,7756.02470598,7759.915991614949,19.39006176495,
2393,True,,,,False,,7756.02470598,7759.915991614949,19.39006176495,
2394,True,,,,True,,7756.02470598,7759.915991614949,19.39006176495,
2395,False,,,,False,,,,,
2396,False,,,,False,,,,,
2397,False,,,,False,,,,,
2398,False,,,,False,,,,,
2399,False,,,,False,,,,,
2400,True,,,,False,,7770.0,7789.425,19.425,
2401,True,,,,False,,7770.0,7776.96677187,19.425,
2402,True,,,,False,,7770.0,7776.96677187,19.425,
2403,True,,,,False,,7770.0,7775.83626103,19.425,
2404,True,,,,False,,7770.0,7775.83626103,19.425,
2405,True,,,,False,,7770.0,7762.5096336999995,19.425,
2406,True,,,,False,,7770.0,7762.5096336999995,19.425,
2407,True,,,,False,,7770.0,7751.8239,19.425,
2408,True,,,,False,,7770.0,7745.89762101,19.425,
2409,True,,,,False,,7770.0,7745.89762101,19.425,
2410,True,,,,False,,7770.0,7745.89762101,19.425,
2411,True,,,,False,,7770.0,7745.89762101,19.425,
2412,True,,,,False,,7770.0,7745.89762101,19.425,
2413,True,,,,False,,7770.0,7745.89762101,19.425,
2414,True,,,,False,,7770.0,7745.89762101,19.425,
2415,True,,,,False,,7770.0,7745.89762101,19.425,
2416,True,,,,False,,7770.0,7745.89762101,19.425,
2417,True,,,,True,,7770.0,7745.89762101,19.425,
2418,False,,,,False,,,,,
2419,False,,,,False,,,,,
2420,False,,,,False,,,,,
2421,False,,,,False,,,,,
2422,False,,,,False,,,,,
2423,False,,,,False,,,,,
2424,False,,,,False,,,,,
2425,False,,,,False,,,,,
2426,False,,,,False,,,,,
2427,False,,,,False,,,,,
2428,True,,,,False,,7736.96059603,7756.302997520074,19.342401490074998,
2429,True,,,,False,,7736.96059603,7756.302997520074,19.342401490074998,
2430,True,,,,False,,7736.96059603,7756.302997520074,19.342401490074998,
2431,True,,,,False,,7736.96059603,7756.302997520074,19.342401490074998,
2432,True,,,,False,,7736.96059603,7756.302997520074,19.342401490074998,
2433,True,,,,False,,7736.96059603,7756.302997520074,19.342401490074998,
2434,True,,,,False,,7736.96059603,7756.302997520074,19.342401490074998,
2435,True,,,,False,,7736.96059603,7756.302997520074,19.342401490074998,
2436,True,,,,False,,7736.96059603,7744.887885510075,19.342401490074998,
2437,True,,,,False,,7736.96059603,7726.638326480074,19.342401490074998,
2438,True,,,,False,,7736.96059603,7726.638326480074,19.342401490074998,
2439,True,,,,False,,7736.96059603,7726.638326480074,19.342401490074998,
2440,True,,,,True,,7736.96059603,7726.638326480074,19.342401490074998,
2441,False,,,,False,,,,,
2442,False,,,,False,,,,,
2443,False,,,,False,,,,,
2444,False,,,,False,,,,,
2445,False,,,,False,,,,,
2446,False,,,,False,,,,,
2447,True,,,,False,,7711.082629,7730.360335572501,19.2777065725,
2448,True,,,,False,,7711.082629,7730.360335572501,19.2777065725,
2449,True,,,,False,,7711.082629,7730.360335572501,19.2777065725,
2450,True,,,,False,,7711.082629,7730.360335572501,19.2777065725,
2451,True,,,,True,,7711.082629,7730.360335572501,19.2777065725,
2452,False,,,,False,,,,,
2453,False,,,,False,,,,,
2454,False,,,,False,,,,,
2455,False,,,,False,,,,,
2456,False,,,,False,,,,,
2457,False,,,,False,,,,,
2458,False,,,,False,,,,,
2459,True,,,,False,,7729.09635299,7748.419093872475,19.322740882475,
2460,True,,,,False,,7729.09635299,7747.530654092475,19.322740882475,
2461,True,,,,False,,7729.09635299,7747.530654092475,19.322740882475,
2462,True,,,,False,,7729.09635299,7747.530654092475,19.322740882475,
2463,True,,,,False,,7729.09635299,7736.937178882475,19.322740882475,
2464,True,,,,False,,7729.09635299,7736.937178882475,19.322740882475,
2465,True,,,,False,,7729.09635299,7734.768378082475,19.322740882475,
2466,True,,,,False,,7729.09635299,7714.260997042475,19.322740882475,
2467,True,,,,False,,7729.09635299,7708.766236522475,19.322740882475,
2468,True,,,,False,,7729.09635299,7708.766236522475,19.322740882475,
2469,True,,,,True,,7729.09635299,7708.766236522475,19.322740882475,
2470,False,,,,False,,,,,
2471,True,,,,False,,7700.39606906,7719.64705923265,19.25099017265,
2472,True,,,,False,,7700.39606906,7719.64705923265,19.25099017265,
2473,True,,,,False,,7700.39606906,7714.6598451726495,19.25099017265,
2474,True,,,,True,,7700.39606906,7714.6598451726495,19.25099017265,
2475,False,,,,False,,,,,
2476,False,,,,False,,,,,
2477,True,,,,False,,7705.123976999999,7724.386786942499,19.2628099425,
2478,True,,,,False,,7705.123976999999,7721.563987342499,19.2628099425,
2479,True,,,,False,,7705.123976999999,7721.563987342499,19.2628099425,
2480,True,,,,False,,7705.123976999999,7721.563987342499,19.2628099425,
2481,True,,,,False,,7705.123976999999,7721.563987342499,19.2628099425,
2482,True,,,,True,,7705.123976999999,7721.563987342499,19.2628099425,
2483,False,,,,False,,,,,
2484,False,,,,False,,,,,
2485,False,,,,False,,,,,
2486,False,,,,False,,,,,
2487,False,,,,False,,,,,
2488,False,,,,False,,,,,
2489,False,,,,False,,,,,
2490,False,,,,False,,,,,
2491,False,,,,False,,,,,
2492,False,,,,False,,,,,
2493,False,,,,False,,,,,
2494,False,,,,False,,,,,
2495,False,,,,False,,,,,
2496,False,,,,False,,,,,
2497,False,,,,False,,,,,
2498,False,,,,False,,,,,
2499,False,,,,False,,,,,
2500,False,,,,False,,,,,
2501,False,,,,False,,,,,
2502,False,,,,False,,,,,
2503,False,,,,False,,,,,
2504,False,,,,False,,,,,
2505,False,,,,False,,,,,
2506,False,,,,False,,,,,
2507,False,,,,False,,,,,
2508,False,,,,False,,,,,
2509,False,,,,False,,,,,
2510,False,,,,False,,,,,
2511,False,,,,False,,,,,
2512,False,,,,False,,,,,
2513,False,,,,False,,,,,
2514,False,,,,False,,,,,
2515,True,,,,False,,7746.466079000001,7765.832244197501,19.366165197500003,
