,unix_date,datetime,BTC
5121,1575859500,2019-12-08 18:45:00,7483.76951011
5122,1575859800,2019-12-08 18:50:00,7498.91847357
5123,1575860100,2019-12-08 18:55:00,7496.20678703
5124,1575860400,2019-12-08 19:00:00,7487.8513081
5125,1575860700,2019-12-08 19:05:00,7495.81549837
5126,1575861000,2019-12-08 19:10:00,7495.82140452
5127,1575861300,2019-12-08 19:15:00,7488.90921722
5128,1575861600,2019-12-08 19:20:00,7482.56031448
5129,1575861900,2019-12-08 19:25:00,7491.122936
5130,1575862200,2019-12-08 19:30:00,7491.64649521
5131,1575862500,2019-12-08 19:35:00,7492.49058966
5132,1575862800,2019-12-08 19:40:00,7498.52375129
5133,1575863100,2019-12-08 19:45:00,7510.37218187
5134,1575863400,2019-12-08 19:50:00,7506.73618301
5135,1575863700,2019-12-08 19:55:00,7509.90292693
5136,1575864000,2019-12-08 20:00:00,7508.0
5137,1575864300,2019-12-08 20:05:00,7502.55025568
5138,1575864600,2019-12-08 20:10:00,7502.2055837
5139,1575864900,2019-12-08 20:15:00,7509.84145565
5140,1575865200,2019-12-08 20:20:00,7520.9991932
5141,1575865500,2019-12-08 20:25:00,7519.484719
5142,1575865800,2019-12-08 20:30:00,7524.54307587
5143,1575866100,2019-12-08 20:35:00,7513.46526572
5144,1575866400,2019-12-08 20:40:00,7517.02598275
5145,1575866700,2019-12-08 20:45:00,7514.00547898
5146,1575867000,2019-12-08 20:50:00,7509.11499377
5147,1575867300,2019-12-08 20:55:00,7494.360538
5148,1575867600,2019-12-08 21:00:00,7499.661099
5149,1575867900,2019-12-08 21:05:00,7496.57210558
5150,1575868200,2019-12-08 21:10:00,7501.89999993
5151,1575868500,2019-12-08 21:15:00,7504.09498782
5152,1575868800,2019-12-08 21:20:00,7514.78534372
5153,1575869100,2019-12-08 21:25:00,7515.08507439
5154,1575869400,2019-12-08 21:30:00,7513.49868287
5155,1575869700,2019-12-08 21:35:00,7511.58766344
5156,1575870000,2019-12-08 21:40:00,7496.21291894
5157,1575870300,2019-12-08 21:45:00,7481.620401
5158,1575870600,2019-12-08 21:50:00,7490.05282818
5159,1575870900,2019-12-08 21:55:00,7486.20792702
5160,1575871200,2019-12-08 22:00:00,7484.40528262
5161,1575871500,2019-12-08 22:05:00,7476.96181702
5162,1575871800,2019-12-08 22:10:00,7482.50797305
5163,1575872100,2019-12-08 22:15:00,7491.92182898
5164,1575872400,2019-12-08 22:20:00,7482.62665221
5165,1575872700,2019-12-08 22:25:00,7480.20770333
5166,1575873000,2019-12-08 22:30:00,7470.32794865
5167,1575873300,2019-12-08 22:35:00,7482.01818331
5168,1575873600,2019-12-08 22:40:00,7482.75899097
5169,1575873900,2019-12-08 22:45:00,7511.28332434
5170,1575874200,2019-12-08 22:50:00,7513.24113501
5171,1575874500,2019-12-08 22:55:00,7512.38964433
5172,1575874800,2019-12-08 23:00:00,7483.32499202
5173,1575875100,2019-12-08 23:05:00,7479.63733138
5174,1575875400,2019-12-08 23:10:00,7479.618745
5175,1575875700,2019-12-08 23:15:00,7484.50469203
5176,1575876000,2019-12-08 23:20:00,7472.41124703
5177,1575876300,2019-12-08 23:25:00,7473.81964704
5178,1575876600,2019-12-08 23:30:00,7475.1413944
5179,1575876900,2019-12-08 23:35:00,7473.01987028
5180,1575877200,2019-12-08 23:40:00,7476.34877465
5181,1575877500,2019-12-08 23:45:00,7476.811099
5182,1575877800,2019-12-08 23:50:00,7471.70000001
5183,1575878100,2019-12-08 23:55:00,7466.81725228
5184,1575878400,2019-12-09 00:00:00,7447.345916
5185,1575878700,2019-12-09 00:05:00,7457.19723115
5186,1575879000,2019-12-09 00:10:00,7459.170133
5187,1575879300,2019-12-09 00:15:00,7457.05322076
5188,1575879600,2019-12-09 00:20:00,7468.31250481
5189,1575879900,2019-12-09 00:25:00,7469.48816663
5190,1575880200,2019-12-09 00:30:00,7466.189006
5191,1575880500,2019-12-09 00:35:00,7467.91727149
5192,1575880800,2019-12-09 00:40:00,7454.16994206
5193,1575881100,2019-12-09 00:45:00,7453.664331
5194,1575881400,2019-12-09 00:50:00,7462.9672816
5195,1575881700,2019-12-09 00:55:00,7458.2787555
5196,1575882000,2019-12-09 01:00:00,7469.14618539
5197,1575882300,2019-12-09 01:05:00,7468.04213167
5198,1575882600,2019-12-09 01:10:00,7464.76742264
5199,1575882900,2019-12-09 01:15:00,7472.256197
5200,1575883200,2019-12-09 01:20:00,7467.03916097
5201,1575883500,2019-12-09 01:25:00,7467.02464799
5202,1575883800,2019-12-09 01:30:00,7460.95939049
5203,1575884100,2019-12-09 01:35:00,7459.64031801
5204,1575884400,2019-12-09 01:40:00,7468.39902002
5205,1575884700,2019-12-09 01:45:00,7463.31560324
5206,1575885000,2019-12-09 01:50:00,7460.18615901
5207,1575885300,2019-12-09 01:55:00,7459.86259401
5208,1575885600,2019-12-09 02:00:00,7454.99152528
5209,1575885900,2019-12-09 02:05:00,7453.89865642
5210,1575886200,2019-12-09 02:10:00,7464.647221
5211,1575886500,2019-12-09 02:15:00,7470.0
5212,1575886800,2019-12-09 02:20:00,7461.99503167
5213,1575887100,2019-12-09 02:25:00,7464.51492684
5214,1575887400,2019-12-09 02:30:00,7465.10389315
5215,1575887700,2019-12-09 02:35:00,7469.43239699
5216,1575888000,2019-12-09 02:40:00,7468.01461494
5217,1575888300,2019-12-09 02:45:00,7467.58874501
5218,1575888600,2019-12-09 02:50:00,7477.69173229
5219,1575888900,2019-12-09 02:55:00,7478.85013212
5220,1575889200,2019-12-09 03:00:00,7482.33584201
5221,1575889500,2019-12-09 03:05:00,7494.8992445
5222,1575889800,2019-12-09 03:10:00,7484.35102501
5223,1575890100,2019-12-09 03:15:00,7487.61805699
5224,1575890400,2019-12-09 03:20:00,7490.61562607
5225,1575890700,2019-12-09 03:25:00,7487.12330503
5226,1575891000,2019-12-09 03:30:00,7481.13124451
5227,1575891300,2019-12-09 03:35:00,7484.39161341
5228,1575891600,2019-12-09 03:40:00,7484.79448901
5229,1575891900,2019-12-09 03:45:00,7480.20323277
5230,1575892200,2019-12-09 03:50:00,7477.74778201
5231,1575892500,2019-12-09 03:55:00,7470.398513
5232,1575892800,2019-12-09 04:00:00,7471.68489175
5233,1575893100,2019-12-09 04:05:00,7476.02529146
5234,1575893400,2019-12-09 04:10:00,7477.2328728
5235,1575893700,2019-12-09 04:15:00,7474.86565435
5236,1575894000,2019-12-09 04:20:00,7488.0562146
5237,1575894300,2019-12-09 04:25:00,7486.06143301
5238,1575894600,2019-12-09 04:30:00,7491.26530651
5239,1575894900,2019-12-09 04:35:00,7502.06873218
5240,1575895200,2019-12-09 04:40:00,7495.66081396
5241,1575895500,2019-12-09 04:45:00,7487.55169801
5242,1575895800,2019-12-09 04:50:00,7494.68898502
5243,1575896100,2019-12-09 04:55:00,7494.6
5244,1575896400,2019-12-09 05:00:00,7508.49258536
5245,1575896700,2019-12-09 05:05:00,7497.71174896
5246,1575897000,2019-12-09 05:10:00,7501.90353631
5247,1575897300,2019-12-09 05:15:00,7513.78187225
5248,1575897600,2019-12-09 05:20:00,7514.8466672
5249,1575897900,2019-12-09 05:25:00,7511.80986394
5250,1575898200,2019-12-09 05:30:00,7515.7584375
5251,1575898500,2019-12-09 05:35:00,7518.34760206
5252,1575898800,2019-12-09 05:40:00,7510.08053448
5253,1575899100,2019-12-09 05:45:00,7517.12451413
5254,1575899400,2019-12-09 05:50:00,7508.67266029
5255,1575899700,2019-12-09 05:55:00,7497.712491
5256,1575900000,2019-12-09 06:00:00,7509.20954277
5257,1575900300,2019-12-09 06:05:00,7503.00650742
5258,1575900600,2019-12-09 06:10:00,7509.55561996
5259,1575900900,2019-12-09 06:15:00,7523.43420617
5260,1575901200,2019-12-09 06:20:00,7514.06011076
5261,1575901500,2019-12-09 06:25:00,7512.59355425
5262,1575901800,2019-12-09 06:30:00,7511.45735142
5263,1575902100,2019-12-09 06:35:00,7521.02686901
5264,1575902400,2019-12-09 06:40:00,7524.63660945
5265,1575902700,2019-12-09 06:45:00,7521.72499997
5266,1575903000,2019-12-09 06:50:00,7527.4249865
5267,1575903300,2019-12-09 06:55:00,7543.97001299
5268,1575903600,2019-12-09 07:00:00,7580.07522701
5269,1575903900,2019-12-09 07:05:00,7564.68760753
5270,1575904200,2019-12-09 07:10:00,7516.3989859
5271,1575904500,2019-12-09 07:15:00,7515.0
5272,1575904800,2019-12-09 07:20:00,7499.79898575
5273,1575905100,2019-12-09 07:25:00,7495.02104313
5274,1575905400,2019-12-09 07:30:00,7485.60002022
5275,1575905700,2019-12-09 07:35:00,7475.65098936
5276,1575906000,2019-12-09 07:40:00,7472.68094876
5277,1575906300,2019-12-09 07:45:00,7471.60526591
5278,1575906600,2019-12-09 07:50:00,7426.98999997
5279,1575906900,2019-12-09 07:55:00,7431.58206304
5280,1575907200,2019-12-09 08:00:00,7405.80000012
5281,1575907500,2019-12-09 08:05:00,7445.05052546
5282,1575907800,2019-12-09 08:10:00,7423.8680949
5283,1575908100,2019-12-09 08:15:00,7438.42215311
5284,1575908400,2019-12-09 08:20:00,7435.37128209
5285,1575908700,2019-12-09 08:25:00,7431.04553268
5286,1575909000,2019-12-09 08:30:00,7439.59002025
5287,1575909300,2019-12-09 08:35:00,7410.48672941
5288,1575909600,2019-12-09 08:40:00,7416.60000017
5289,1575909900,2019-12-09 08:45:00,7428.96808804
5290,1575910200,2019-12-09 08:50:00,7419.0
5291,1575910500,2019-12-09 08:55:00,7413.22106986
5292,1575910800,2019-12-09 09:00:00,7424.89807933
5293,1575911100,2019-12-09 09:05:00,7428.99999987
5294,1575911400,2019-12-09 09:10:00,7433.00000004
5295,1575911700,2019-12-09 09:15:00,7444.60002027
5296,1575912000,2019-12-09 09:20:00,7444.81140162
5297,1575912300,2019-12-09 09:25:00,7439.70097938
5298,1575912600,2019-12-09 09:30:00,7444.99999981
5299,1575912900,2019-12-09 09:35:00,7436.4
5300,1575913200,2019-12-09 09:40:00,7436.59999988
5301,1575913500,2019-12-09 09:45:00,7444.39999899
5302,1575913800,2019-12-09 09:50:00,7438.00000009
5303,1575914100,2019-12-09 09:55:00,7439.00000001
5304,1575914400,2019-12-09 10:00:00,7440.2
5305,1575914700,2019-12-09 10:05:00,7436.64809061
5306,1575915000,2019-12-09 10:10:00,7437.7905985
5307,1575915300,2019-12-09 10:15:00,7444.99999952
5308,1575915600,2019-12-09 10:20:00,7437.58624435
5309,1575915900,2019-12-09 10:25:00,7446.73867731
5310,1575916200,2019-12-09 10:30:00,7442.94633247
5311,1575916500,2019-12-09 10:35:00,7448.06430634
5312,1575916800,2019-12-09 10:40:00,7444.80158479
5313,1575917100,2019-12-09 10:45:00,7442.94633246
5314,1575917400,2019-12-09 10:50:00,7445.76999998
5315,1575917700,2019-12-09 10:55:00,7441.09999973
5316,1575918000,2019-12-09 11:00:00,7441.09999952
5317,1575918300,2019-12-09 11:05:00,7434.95
5318,1575918600,2019-12-09 11:10:00,7428.45080164
5319,1575918900,2019-12-09 11:15:00,7423.00000001
5320,1575919200,2019-12-09 11:20:00,7416.45250867
5321,1575919500,2019-12-09 11:25:00,7424.55630011
5322,1575919800,2019-12-09 11:30:00,7428.07550195
5323,1575920100,2019-12-09 11:35:00,7432.69999995
5324,1575920400,2019-12-09 11:40:00,7425.53882645
5325,1575920700,2019-12-09 11:45:00,7421.5
5326,1575921000,2019-12-09 11:50:00,7402.76974381
5327,1575921300,2019-12-09 11:55:00,7375.00000002
5328,1575921600,2019-12-09 12:00:00,7363.14682365
5329,1575921900,2019-12-09 12:05:00,7378.56527137
5330,1575922200,2019-12-09 12:10:00,7379.99999884
5331,1575922500,2019-12-09 12:15:00,7369.38133201
5332,1575922800,2019-12-09 12:20:00,7370.730726
5333,1575923100,2019-12-09 12:25:00,7350.3069456
5334,1575923400,2019-12-09 12:30:00,7310.9382294
5335,1575923700,2019-12-09 12:35:00,7336.71734347
5336,1575924000,2019-12-09 12:40:00,7321.99969898
5337,1575924300,2019-12-09 12:45:00,7317.19871507
5338,1575924600,2019-12-09 12:50:00,7330.19999984
5339,1575924900,2019-12-09 12:55:00,7305.33440268
5340,1575925200,2019-12-09 13:00:00,7315.0
5341,1575925500,2019-12-09 13:05:00,7311.10000001
5342,1575925800,2019-12-09 13:10:00,7320.10633926
5343,1575926100,2019-12-09 13:15:00,7315.16830508
5344,1575926400,2019-12-09 13:20:00,7320.5
5345,1575926700,2019-12-09 13:25:00,7324.11704491
5346,1575927000,2019-12-09 13:30:00,7326.99924062
5347,1575927300,2019-12-09 13:35:00,7324.5862553
5348,1575927600,2019-12-09 13:40:00,7344.22552361
5349,1575927900,2019-12-09 13:45:00,7352.69999985
5350,1575928200,2019-12-09 13:50:00,7352.75365203
5351,1575928500,2019-12-09 13:55:00,7359.22234503
5352,1575928800,2019-12-09 14:00:00,7344.71682154
5353,1575929100,2019-12-09 14:05:00,7338.05130731
5354,1575929400,2019-12-09 14:10:00,7316.614942
5355,1575929700,2019-12-09 14:15:00,7320.63136222
5356,1575930000,2019-12-09 14:20:00,7331.852601
5357,1575930300,2019-12-09 14:25:00,7333.12062403
5358,1575930600,2019-12-09 14:30:00,7325.97180557
5359,1575930900,2019-12-09 14:35:00,7328.14923288
5360,1575931200,2019-12-09 14:40:00,7342.32793144
5361,1575931500,2019-12-09 14:45:00,7341.68873963
5362,1575931800,2019-12-09 14:50:00,7341.23723537
5363,1575932100,2019-12-09 14:55:00,7335.34312408
5364,1575932400,2019-12-09 15:00:00,7330.14516745
5365,1575932700,2019-12-09 15:05:00,7338.85220736
5366,1575933000,2019-12-09 15:10:00,7340.27541513
5367,1575933300,2019-12-09 15:15:00,7339.61747561
5368,1575933600,2019-12-09 15:20:00,7339.74199487
5369,1575933900,2019-12-09 15:25:00,7344.78725118
5370,1575934200,2019-12-09 15:30:00,7349.39332098
5371,1575934500,2019-12-09 15:35:00,7342.66493686
5372,1575934800,2019-12-09 15:40:00,7346.14473114
5373,1575935100,2019-12-09 15:45:00,7341.66429446
5374,1575935400,2019-12-09 15:50:00,7346.83485471
5375,1575935700,2019-12-09 15:55:00,7342.42672302
5376,1575936000,2019-12-09 16:00:00,7327.02946945
5377,1575936300,2019-12-09 16:05:00,7326.66974109
5378,1575936600,2019-12-09 16:10:00,7331.50919074
5379,1575936900,2019-12-09 16:15:00,7334.79120752
5380,1575937200,2019-12-09 16:20:00,7334.766785
5381,1575937500,2019-12-09 16:25:00,7327.85774801
5382,1575937800,2019-12-09 16:30:00,7320.54369186
5383,1575938100,2019-12-09 16:35:00,7330.242128
5384,1575938400,2019-12-09 16:40:00,7326.33883077
5385,1575938700,2019-12-09 16:45:00,7329.8876723
5386,1575939000,2019-12-09 16:50:00,7346.24742608
5387,1575939300,2019-12-09 16:55:00,7339.580966
5388,1575939600,2019-12-09 17:00:00,7349.85130243
5389,1575939900,2019-12-09 17:05:00,7351.33824899
5390,1575940200,2019-12-09 17:10:00,7350.57602015
5391,1575940500,2019-12-09 17:15:00,7361.5778825
5392,1575940800,2019-12-09 17:20:00,7366.614227
5393,1575941100,2019-12-09 17:25:00,7360.0
5394,1575941400,2019-12-09 17:30:00,7348.7311827
5395,1575941700,2019-12-09 17:35:00,7353.71596753
5396,1575942000,2019-12-09 17:40:00,7358.06940501
5397,1575942300,2019-12-09 17:45:00,7358.17746504
5398,1575942600,2019-12-09 17:50:00,7363.70790502
5399,1575942900,2019-12-09 17:55:00,7368.86010883
5400,1575943200,2019-12-09 18:00:00,7378.33598699
5401,1575943500,2019-12-09 18:05:00,7387.21999995
5402,1575943800,2019-12-09 18:10:00,7384.04113552
5403,1575944100,2019-12-09 18:15:00,7379.91731636
5404,1575944400,2019-12-09 18:20:00,7368.060443
5405,1575944700,2019-12-09 18:25:00,7374.59651375
5406,1575945000,2019-12-09 18:30:00,7379.49999993
5407,1575945300,2019-12-09 18:35:00,7375.36885718
5408,1575945600,2019-12-09 18:40:00,7380.216752
5409,1575945900,2019-12-09 18:45:00,7377.46458749
5410,1575946200,2019-12-09 18:50:00,7372.0
5411,1575946500,2019-12-09 18:55:00,7371.04338049
5412,1575946800,2019-12-09 19:00:00,7369.82095373
5413,1575947100,2019-12-09 19:05:00,7369.66108926
5414,1575947400,2019-12-09 19:10:00,7370.84222801
5415,1575947700,2019-12-09 19:15:00,7377.5179244
5416,1575948000,2019-12-09 19:20:00,7379.77790211
5417,1575948300,2019-12-09 19:25:00,7377.30048099
5418,1575948600,2019-12-09 19:30:00,7377.65830161
5419,1575948900,2019-12-09 19:35:00,7378.0106534
5420,1575949200,2019-12-09 19:40:00,7377.98912171
5421,1575949500,2019-12-09 19:45:00,7379.73074801
5422,1575949800,2019-12-09 19:50:00,7386.63772199
5423,1575950100,2019-12-09 19:55:00,7382.00484499
5424,1575950400,2019-12-09 20:00:00,7383.59533916
5425,1575950700,2019-12-09 20:05:00,7377.3673
5426,1575951000,2019-12-09 20:10:00,7372.08516702
5427,1575951300,2019-12-09 20:15:00,7376.17513118
5428,1575951600,2019-12-09 20:20:00,7380.31485
5429,1575951900,2019-12-09 20:25:00,7382.99127351
5430,1575952200,2019-12-09 20:30:00,7384.40152254
5431,1575952500,2019-12-09 20:35:00,7387.97750166
5432,1575952800,2019-12-09 20:40:00,7393.773638
5433,1575953100,2019-12-09 20:45:00,7390.08635522
5434,1575953400,2019-12-09 20:50:00,7380.39719
5435,1575953700,2019-12-09 20:55:00,7377.26146611
5436,1575954000,2019-12-09 21:00:00,7377.78669921
5437,1575954300,2019-12-09 21:05:00,7375.0
5438,1575954600,2019-12-09 21:10:00,7367.79049809
5439,1575954900,2019-12-09 21:15:00,7369.85659894
5440,1575955200,2019-12-09 21:20:00,7362.4174919
5441,1575955500,2019-12-09 21:25:00,7359.28903072
5442,1575955800,2019-12-09 21:30:00,7367.23725699
5443,1575956100,2019-12-09 21:35:00,7368.29611077
5444,1575956400,2019-12-09 21:40:00,7356.21917225
5445,1575956700,2019-12-09 21:45:00,7353.462666
5446,1575957000,2019-12-09 21:50:00,7350.02899902
5447,1575957300,2019-12-09 21:55:00,7357.65271852
5448,1575957600,2019-12-09 22:00:00,7355.64828507
5449,1575957900,2019-12-09 22:05:00,7354.76567196
5450,1575958200,2019-12-09 22:10:00,7350.532168
5451,1575958500,2019-12-09 22:15:00,7356.564933
5452,1575958800,2019-12-09 22:20:00,7360.607645
5453,1575959100,2019-12-09 22:25:00,7360.75906153
5454,1575959400,2019-12-09 22:30:00,7363.79478723
5455,1575959700,2019-12-09 22:35:00,7359.079778
5456,1575960000,2019-12-09 22:40:00,7368.292775
5457,1575960300,2019-12-09 22:45:00,7362.99999998
5458,1575960600,2019-12-09 22:50:00,7358.94088614
5459,1575960900,2019-12-09 22:55:00,7359.66652107
5460,1575961200,2019-12-09 23:00:00,7361.40508985
5461,1575961500,2019-12-09 23:05:00,7352.086935
5462,1575961800,2019-12-09 23:10:00,7348.19033186
5463,1575962100,2019-12-09 23:15:00,7340.64706485
5464,1575962400,2019-12-09 23:20:00,7345.7782412
5465,1575962700,2019-12-09 23:25:00,7336.95260895
5466,1575963000,2019-12-09 23:30:00,7343.77485199
5467,1575963300,2019-12-09 23:35:00,7350.74948754
5468,1575963600,2019-12-09 23:40:00,7361.23192881
5469,1575963900,2019-12-09 23:45:00,7359.70205422
5470,1575964200,2019-12-09 23:50:00,7358.07144903
5471,1575964500,2019-12-09 23:55:00,7351.914619
5472,1575964800,2019-12-10 00:00:00,7350.43455678
5473,1575965100,2019-12-10 00:05:00,7350.29219691
5474,1575965400,2019-12-10 00:10:00,7342.68977879
5475,1575965700,2019-12-10 00:15:00,7343.03969786
5476,1575966000,2019-12-10 00:20:00,7337.0666619
5477,1575966300,2019-12-10 00:25:00,7323.73040679
5478,1575966600,2019-12-10 00:30:00,7320.40198732
5479,1575966900,2019-12-10 00:35:00,7320.0415261
5480,1575967200,2019-12-10 00:40:00,7300.0
5481,1575967500,2019-12-10 00:45:00,7308.81405615
5482,1575967800,2019-12-10 00:50:00,7305.59944899
5483,1575968100,2019-12-10 00:55:00,7304.32114802
5484,1575968400,2019-12-10 01:00:00,7318.42999723
5485,1575968700,2019-12-10 01:05:00,7327.20926755
5486,1575969000,2019-12-10 01:10:00,7331.1431034
5487,1575969300,2019-12-10 01:15:00,7328.815677
5488,1575969600,2019-12-10 01:20:00,7325.44205354
5489,1575969900,2019-12-10 01:25:00,7322.75909701
5490,1575970200,2019-12-10 01:30:00,7318.27654901
5491,1575970500,2019-12-10 01:35:00,7322.06407701
5492,1575970800,2019-12-10 01:40:00,7318.5208164
5493,1575971100,2019-12-10 01:45:00,7313.01940068
5494,1575971400,2019-12-10 01:50:00,7303.50584897
5495,1575971700,2019-12-10 01:55:00,7316.89427823
5496,1575972000,2019-12-10 02:00:00,7329.64808701
5497,1575972300,2019-12-10 02:05:00,7327.101817
5498,1575972600,2019-12-10 02:10:00,7335.36199589
5499,1575972900,2019-12-10 02:15:00,7337.98077291
5500,1575973200,2019-12-10 02:20:00,7332.44352602
5501,1575973500,2019-12-10 02:25:00,7344.22321909
5502,1575973800,2019-12-10 02:30:00,7348.81317072
5503,1575974100,2019-12-10 02:35:00,7345.62073099
5504,1575974400,2019-12-10 02:40:00,7345.54599697
5505,1575974700,2019-12-10 02:45:00,7348.25718064
5506,1575975000,2019-12-10 02:50:00,7335.06267303
5507,1575975300,2019-12-10 02:55:00,7343.11977428
5508,1575975600,2019-12-10 03:00:00,7351.93799963
5509,1575975900,2019-12-10 03:05:00,7342.86938947
5510,1575976200,2019-12-10 03:10:00,7352.50486497
5511,1575976500,2019-12-10 03:15:00,7353.53192955
5512,1575976800,2019-12-10 03:20:00,7364.02454092
5513,1575977100,2019-12-10 03:25:00,7359.176015
5514,1575977400,2019-12-10 03:30:00,7359.77780329
5515,1575977700,2019-12-10 03:35:00,7353.50833115
5516,1575978000,2019-12-10 03:40:00,7352.50153371
5517,1575978300,2019-12-10 03:45:00,7346.97451909
5518,1575978600,2019-12-10 03:50:00,7344.44990477
5519,1575978900,2019-12-10 03:55:00,7340.94386604
5520,1575979200,2019-12-10 04:00:00,7338.76565042
5521,1575979500,2019-12-10 04:05:00,7334.4248865
5522,1575979800,2019-12-10 04:10:00,7326.6490145
5523,1575980100,2019-12-10 04:15:00,7326.34146112
5524,1575980400,2019-12-10 04:20:00,7334.83872038
5525,1575980700,2019-12-10 04:25:00,7338.98706674
5526,1575981000,2019-12-10 04:30:00,7345.52163488
5527,1575981300,2019-12-10 04:35:00,7348.26783521
5528,1575981600,2019-12-10 04:40:00,7347.24719054
5529,1575981900,2019-12-10 04:45:00,7350.73209101
5530,1575982200,2019-12-10 04:50:00,7351.30103101
5531,1575982500,2019-12-10 04:55:00,7343.94596754
5532,1575982800,2019-12-10 05:00:00,7341.98756706
5533,1575983100,2019-12-10 05:05:00,7324.78986056
5534,1575983400,2019-12-10 05:10:00,7328.52628979
5535,1575983700,2019-12-10 05:15:00,7343.03741679
5536,1575984000,2019-12-10 05:20:00,7338.027209
5537,1575984300,2019-12-10 05:25:00,7333.45261451
5538,1575984600,2019-12-10 05:30:00,7320.928564
5539,1575984900,2019-12-10 05:35:00,7327.56250642
5540,1575985200,2019-12-10 05:40:00,7322.74304399
5541,1575985500,2019-12-10 05:45:00,7320.4155454
5542,1575985800,2019-12-10 05:50:00,7323.79090662
5543,1575986100,2019-12-10 05:55:00,7323.35136851
5544,1575986400,2019-12-10 06:00:00,7313.64990401
5545,1575986700,2019-12-10 06:05:00,7315.03462
5546,1575987000,2019-12-10 06:10:00,7307.73452696
5547,1575987300,2019-12-10 06:15:00,7330.78803211
5548,1575987600,2019-12-10 06:20:00,7325.40451141
5549,1575987900,2019-12-10 06:25:00,7335.91952386
5550,1575988200,2019-12-10 06:30:00,7340.711318
5551,1575988500,2019-12-10 06:35:00,7337.88129024
5552,1575988800,2019-12-10 06:40:00,7335.54857587
5553,1575989100,2019-12-10 06:45:00,7329.52201059
5554,1575989400,2019-12-10 06:50:00,7327.06702644
5555,1575989700,2019-12-10 06:55:00,7290.2099999
5556,1575990000,2019-12-10 07:00:00,7295.94790142
5557,1575990300,2019-12-10 07:05:00,7300.0
5558,1575990600,2019-12-10 07:10:00,7288.9113195
5559,1575990900,2019-12-10 07:15:00,7290.70039274
5560,1575991200,2019-12-10 07:20:00,7269.73168303
5561,1575991500,2019-12-10 07:25:00,7280.0952181
5562,1575991800,2019-12-10 07:30:00,7275.48806401
5563,1575992100,2019-12-10 07:35:00,7266.08059849
5564,1575992400,2019-12-10 07:40:00,7243.4150583
5565,1575992700,2019-12-10 07:45:00,7236.77563437
5566,1575993000,2019-12-10 07:50:00,7225.92564733
5567,1575993300,2019-12-10 07:55:00,7235.80165595
5568,1575993600,2019-12-10 08:00:00,7254.06556082
5569,1575993900,2019-12-10 08:05:00,7251.47102451
5570,1575994200,2019-12-10 08:10:00,7245.523982
5571,1575994500,2019-12-10 08:15:00,7221.74736143
5572,1575994800,2019-12-10 08:20:00,7234.12985162
5573,1575995100,2019-12-10 08:25:00,7239.36791098
5574,1575995400,2019-12-10 08:30:00,7232.64592249
5575,1575995700,2019-12-10 08:35:00,7226.85774949
5576,1575996000,2019-12-10 08:40:00,7224.82569273
5577,1575996300,2019-12-10 08:45:00,7224.62367201
5578,1575996600,2019-12-10 08:50:00,7232.11743901
5579,1575996900,2019-12-10 08:55:00,7235.27515999
5580,1575997200,2019-12-10 09:00:00,7241.60000006
5581,1575997500,2019-12-10 09:05:00,7242.0
5582,1575997800,2019-12-10 09:10:00,7242.509224
5583,1575998100,2019-12-10 09:15:00,7241.38992758
5584,1575998400,2019-12-10 09:20:00,7244.90088092
5585,1575998700,2019-12-10 09:25:00,7231.19999995
5586,1575999000,2019-12-10 09:30:00,7237.24803329
5587,1575999300,2019-12-10 09:35:00,7237.605951
5588,1575999600,2019-12-10 09:40:00,7231.13290103
5589,1575999900,2019-12-10 09:45:00,7225.6399603
5590,1576000200,2019-12-10 09:50:00,7207.28071195
5591,1576000500,2019-12-10 09:55:00,7180.0
5592,1576000800,2019-12-10 10:00:00,7194.06052553
5593,1576001100,2019-12-10 10:05:00,7208.04709015
5594,1576001400,2019-12-10 10:10:00,7198.00839312
5595,1576001700,2019-12-10 10:15:00,7214.6597132
5596,1576002000,2019-12-10 10:20:00,7204.14715048
5597,1576002300,2019-12-10 10:25:00,7221.67782217
5598,1576002600,2019-12-10 10:30:00,7209.72518502
5599,1576002900,2019-12-10 10:35:00,7208.4
5600,1576003200,2019-12-10 10:40:00,7203.73150654
5601,1576003500,2019-12-10 10:45:00,7215.99876083
5602,1576003800,2019-12-10 10:50:00,7214.9427887
5603,1576004100,2019-12-10 10:55:00,7224.09061308
5604,1576004400,2019-12-10 11:00:00,7216.35996636
5605,1576004700,2019-12-10 11:05:00,7215.53730703
5606,1576005000,2019-12-10 11:10:00,7217.04001032
5607,1576005300,2019-12-10 11:15:00,7212.76025729
5608,1576005600,2019-12-10 11:20:00,7206.08431401
5609,1576005900,2019-12-10 11:25:00,7217.527375
5610,1576006200,2019-12-10 11:30:00,7218.05086089
5611,1576006500,2019-12-10 11:35:00,7223.40554752
5612,1576006800,2019-12-10 11:40:00,7219.76400325
5613,1576007100,2019-12-10 11:45:00,7220.10219118
5614,1576007400,2019-12-10 11:50:00,7223.46826997
5615,1576007700,2019-12-10 11:55:00,7231.86780401
5616,1576008000,2019-12-10 12:00:00,7221.37248108
5617,1576008300,2019-12-10 12:05:00,7202.08117603
5618,1576008600,2019-12-10 12:10:00,7195.17556018
5619,1576008900,2019-12-10 12:15:00,7197.76754527
5620,1576009200,2019-12-10 12:20:00,7198.14816212
5621,1576009500,2019-12-10 12:25:00,7205.23399195
5622,1576009800,2019-12-10 12:30:00,7191.23005401
