,unix_date,datetime,BTC,ETH,XRP,LTC,ZEC,XMR,STR,DASH,ETC
2131,1548446400,2019-01-25 12:00:00,3562.10529786,115.37884,0.3131,32.29162733,52.07848049,46.6414,0.09910768,72.67340001,4.29414965
2132,1548453600,2019-01-25 14:00:00,3566.73243065,115.38076997,0.3144648,32.7,52.14712467,46.8550895,0.09952049,73.29533827,4.29524571
2133,1548460800,2019-01-25 16:00:00,3569.0,115.44618049,0.31407492,32.63296544,52.11269844,45.23315801,0.0995198,73.29533827,4.2868134
2134,1548468000,2019-01-25 18:00:00,3579.63694511,115.92869944,0.31524632,32.99380679,52.17,45.67835931,0.09976038,73.29533827,4.28681318
2135,1548475200,2019-01-25 20:00:00,3573.58582004,115.80900106,0.31491868,32.64541648,52.32273155,45.65429997,0.1029176,73.18262817,4.28681318
2136,1548482400,2019-01-25 22:00:00,3618.0,116.61651013,0.31789862,33.67439714,53.15109992,45.92417831,0.10198572,73.54269344,4.34693046
2137,1548489600,2019-01-26 00:00:00,3599.81621473,116.28,0.31786362,33.49309657,52.50250018,46.0482,0.10197397,73.84548087,4.32003319
2138,1548496800,2019-01-26 02:00:00,3592.78571276,116.27999997,0.31327233,33.33229008,52.4984,45.99953865,0.101,73.10912165,4.31298005
2139,1548504000,2019-01-26 04:00:00,3587.6075073,116.33350998,0.3136476,33.33687873,52.55028699,45.94576484,0.1010856,73.42795263,4.31984827
2140,1548511200,2019-01-26 06:00:00,3558.39445111,115.52,0.31273586,33.07944668,51.99880688,45.4089957,0.09950593,72.49754649,4.30506746
2141,1548518400,2019-01-26 08:00:00,3568.41478182,115.89999991,0.31329239,33.25228135,51.91175111,45.50145594,0.09921946,72.66705325,4.2955877
2142,1548525600,2019-01-26 10:00:00,3567.80189001,115.98020976,0.31309682,32.98893085,51.92123601,45.66,0.09783567,72.66705325,4.29189598
2143,1548532800,2019-01-26 12:00:00,3569.31295713,115.49088833,0.31249946,33.19937155,51.92123601,45.953021,0.09778993,72.66705325,4.27383977
2144,1548540000,2019-01-26 14:00:00,3568.8259245,115.3811386,0.31318559,33.0,51.92123601,45.49346015,0.09816403,72.77320531,4.28286504
2145,1548547200,2019-01-26 16:00:00,3570.78722,115.2178,0.31333295,32.955,51.92123601,45.2893172,0.09816212,72.6985099,4.27303999
2146,1548554400,2019-01-26 18:00:00,3578.56406364,115.24231019,0.31351549,32.87351018,51.92123601,45.48422057,0.09818,72.97529084,4.28181435
2147,1548561600,2019-01-26 20:00:00,3562.17569432,114.84983,0.31197514,32.77254118,51.81600041,45.48445297,0.09741602,72.532457,4.24980842
2148,1548568800,2019-01-26 22:00:00,3565.07914362,115.07682995,0.31117842,32.75010647,51.72301181,45.48445297,0.0978,71.33467012,4.23181653
2149,1548576000,2019-01-27 00:00:00,3553.85001653,114.43000007,0.30814497,32.50000108,51.49858292,45.45,0.09744354,70.63918085,4.21040268
2150,1548583200,2019-01-27 02:00:00,3543.50000009,114.20839996,0.3069413,32.48161237,51.19458211,45.45,0.09758806,70.45075892,4.1941884
2151,1548590400,2019-01-27 04:00:00,3542.17999999,113.46241473,0.3063462,32.29010537,51.31949349,45.3,0.09635349,70.10727064,4.19307643
2152,1548597600,2019-01-27 06:00:00,3558.01395656,113.45394997,0.30755009,32.36003297,50.94888801,45.65137039,0.09535498,70.82464521,4.1899999
2153,1548604800,2019-01-27 08:00:00,3568.96371174,114.27985,0.30845906,32.70781577,51.18851725,45.85553958,0.09667311,71.0,4.15828256
2154,1548612000,2019-01-27 10:00:00,3566.82623346,113.73412597,0.30716872,32.69952358,51.46794443,45.9999997,0.09472985,70.38881748,4.1559086
2155,1548619200,2019-01-27 12:00:00,3562.37161486,113.5811824,0.30683731,32.72,51.27885421,45.90503233,0.09410016,70.54344113,4.22315
2156,1548626400,2019-01-27 14:00:00,3553.22422902,112.16401493,0.30650063,32.49708131,51.03191223,46.10025099,0.09418058,70.388817,4.25456312
2157,1548633600,2019-01-27 16:00:00,3525.0,110.61367366,0.30366238,31.74818346,50.61808756,46.15548382,0.09301853,70.19378722,4.15113649
2158,1548640800,2019-01-27 18:00:00,3486.17623221,107.7,0.29699983,31.12952664,49.70009248,44.8,0.08850021,68.0,4.07314495
2159,1548648000,2019-01-27 20:00:00,3438.39561488,106.77742969,0.29526582,30.859543,49.76900451,43.61934103,0.08863629,67.611733,4.0440998
2160,1548655200,2019-01-27 22:00:00,3460.18782108,107.12164,0.2977541,31.0542856,49.023391,43.88996401,0.0887,67.02291187,3.98357137
2161,1548662400,2019-01-28 00:00:00,3451.59896312,106.57781999,0.2952063,30.885,48.46055762,43.8818338,0.08836633,66.63045474,3.98761224
2162,1548669600,2019-01-28 02:00:00,3422.16785022,103.80976113,0.28776458,30.50000004,47.78627527,43.609389,0.08696268,66.32077229,3.86258493
2163,1548676800,2019-01-28 04:00:00,3428.05026024,104.29372995,0.28983056,30.72263837,49.87045003,43.23164722,0.08668998,66.18878282,3.88009748
2164,1548684000,2019-01-28 06:00:00,3425.17469743,103.18000022,0.28607336,30.55,48.73677039,43.44218927,0.08463415,65.92643317,3.81650934
2165,1548691200,2019-01-28 08:00:00,3419.73438466,103.11817345,0.28570777,30.24033315,49.09999991,43.08544821,0.08457668,65.84959103,3.81291275
2166,1548698400,2019-01-28 10:00:00,3424.99999998,104.02601845,0.28914173,30.321259,48.61414565,42.75197759,0.08503835,65.91713266,3.83488221
2167,1548705600,2019-01-28 12:00:00,3426.75807841,103.81,0.2905053,30.42471755,48.85913101,42.86875273,0.0848,66.48854621,3.83488173
2168,1548712800,2019-01-28 14:00:00,3440.72161058,105.44,0.29207805,31.23113665,49.29485884,43.203031,0.0859606,66.91418561,3.90000005
2169,1548720000,2019-01-28 16:00:00,3421.29166026,104.3367234,0.28949889,30.61109904,48.2550509,43.11012102,0.08366579,67.47751007,3.93360453
2170,1548727200,2019-01-28 18:00:00,3409.70600432,104.05301,0.2884977,30.35565899,48.1321999,43.0334226,0.08350785,67.2531674,3.91220168
2171,1548734400,2019-01-28 20:00:00,3389.00846418,102.81824,0.28576528,30.28681069,47.92689153,42.66821339,0.08204844,65.42671,3.859389
2172,1548741600,2019-01-28 22:00:00,3358.35260047,102.73494993,0.28203445,30.20509147,47.4132524,42.38903498,0.08052843,65.77187419,3.81
2173,1548748800,2019-01-29 00:00:00,3389.14080349,104.38770997,0.28615785,30.62066256,47.53990149,42.98099986,0.08195842,67.1928943,3.9
2174,1548756000,2019-01-29 02:00:00,3385.7787695,103.86951924,0.2850543,30.75113766,47.71238101,42.98524191,0.08223388,66.38447437,3.8790452
2175,1548763200,2019-01-29 04:00:00,3406.41945006,105.19997,0.2895,31.15198994,48.06008857,43.06196307,0.08338215,66.9969864,3.9178247
2176,1548770400,2019-01-29 06:00:00,3420.9999998,105.55357975,0.2919737,31.1084732,48.96962739,43.2616889,0.0833768,67.57351013,3.90402441
2177,1548777600,2019-01-29 08:00:00,3416.00000001,105.11710001,0.28912,31.0,48.60664551,43.6225,0.08359221,67.37446028,3.9
2178,1548784800,2019-01-29 10:00:00,3425.0,105.44113985,0.28970049,31.0,48.2,43.58253022,0.08326045,67.37441487,3.90024647
2179,1548792000,2019-01-29 12:00:00,3418.22488,104.93521001,0.28701275,30.84189737,48.33,42.94811128,0.08255847,66.77299598,3.8982462
2180,1548799200,2019-01-29 14:00:00,3408.10668048,104.7635,0.28894047,30.73766628,48.33048992,43.22937533,0.08233323,67.3799784,3.86111917
2181,1548806400,2019-01-29 16:00:00,3407.2499998,104.03955188,0.28555822,30.54381087,48.47271166,42.53302303,0.08126349,67.3799784,3.89351917
2182,1548813600,2019-01-29 18:00:00,3420.19737015,104.94179107,0.28994078,30.77107553,48.59259467,42.95269397,0.08287327,67.3799784,3.89327042
2183,1548820800,2019-01-29 20:00:00,3443.75544999,105.24465999,0.28764661,31.06969996,48.5772161,43.2580821,0.08267343,67.48116922,3.86056322
2184,1548828000,2019-01-29 22:00:00,3426.07,105.19784568,0.28750972,30.95894855,48.5772161,43.23771214,0.08247459,66.29533627,3.86056322
2185,1548835200,2019-01-30 00:00:00,3430.1,104.99999993,0.28778151,30.9,48.85519992,43.18272145,0.08278607,66.7531,3.88999195
2186,1548842400,2019-01-30 02:00:00,3434.02867935,104.70495052,0.28977798,30.8725677,48.61092401,43.08344425,0.08284634,66.39669591,3.86926152
2187,1548849600,2019-01-30 04:00:00,3458.64380285,108.83985998,0.31748761,31.72469765,49.94012248,44.1475,0.08661171,68.59180021,3.976018
2188,1548856800,2019-01-30 06:00:00,3465.0,108.84849999,0.31907505,31.75641436,49.58777051,44.30100894,0.08633019,69.2428112,3.99978993
2189,1548864000,2019-01-30 08:00:00,3469.12997,108.53866001,0.3186,31.61092482,49.50009319,44.29617062,0.08639352,68.47086083,3.99
2190,1548871200,2019-01-30 10:00:00,3457.52325,108.21935999,0.31769649,31.7,49.50999999,44.28474135,0.08507197,67.75,3.99
2191,1548878400,2019-01-30 12:00:00,3459.0,107.86250005,0.3176,31.72144378,49.26824517,44.11701994,0.08460294,67.73400832,3.98021235
2192,1548885600,2019-01-30 14:00:00,3460.77990593,108.44730001,0.32186673,31.83195332,49.5,44.10630157,0.085301,67.79276131,3.99667765
2193,1548892800,2019-01-30 16:00:00,3473.97060995,109.94,0.3295623,32.34578785,49.6010843,44.10644494,0.08712993,69.01067,4.03638
2194,1548900000,2019-01-30 18:00:00,3464.74101959,109.13380001,0.324,32.06076422,49.50000001,43.92145036,0.08658482,68.49999997,4.01422483
2195,1548907200,2019-01-30 20:00:00,3465.0,109.04598995,0.32334305,32.07112007,49.68904191,43.92145036,0.08690679,68.49999997,3.97163354
2196,1548914400,2019-01-30 22:00:00,3478.8397599,109.42967596,0.32350737,31.99999997,49.48325129,43.77703606,0.08757626,68.49999997,3.9560714
2197,1548921600,2019-01-31 00:00:00,3441.0,107.0,0.31214825,31.26412581,49.1298809,43.81183463,0.08415812,67.10000001,3.92971147
2198,1548928800,2019-01-31 02:00:00,3429.57502681,106.79284109,0.30614253,31.38741,48.9881518,43.22916821,0.08192878,67.11599459,3.9072282
2199,1548936000,2019-01-31 04:00:00,3441.69460618,106.948605,0.31022178,31.4,49.11729584,43.39724019,0.0826165,67.35208746,3.90648171
2200,1548943200,2019-01-31 06:00:00,3437.51429616,106.83575,0.31029818,31.52333546,48.91298563,43.41137865,0.08219887,67.79097739,3.91030821
2201,1548950400,2019-01-31 08:00:00,3430.79297892,106.40272739,0.30786198,31.372597,49.0,43.419455,0.08155553,67.62284526,3.91214767
2202,1548957600,2019-01-31 10:00:00,3437.36988999,106.33188,0.30867267,31.26902784,48.93828116,43.21056361,0.08190565,67.35706,3.94041396
2203,1548964800,2019-01-31 12:00:00,3442.25302,106.48494505,0.31034257,31.4456849,48.81747401,43.21353026,0.08170619,67.8116,3.9104748
2204,1548972000,2019-01-31 14:00:00,3430.1721432,106.52992,0.30965298,31.36868835,48.79744183,43.73982298,0.08134479,67.35334953,3.92357973
2205,1548979200,2019-01-31 16:00:00,3413.38189,104.209265,0.29840999,30.90520447,48.24591228,42.615646,0.07952544,66.45116638,3.86857111
2206,1548986400,2019-01-31 18:00:00,3419.99999999,105.0,0.3011324,31.12789264,48.14502382,43.15457346,0.0799054,66.45433771,3.88620264
2207,1548993600,2019-01-31 20:00:00,3419.79943258,104.8293798,0.30100992,31.07252169,48.12576897,43.0126582,0.0796807,66.40402135,3.89465995
2208,1549000800,2019-01-31 22:00:00,3419.0,104.56832,0.30069473,31.14724,48.10005464,42.91520624,0.08016505,66.40402123,3.86389035
2209,1549008000,2019-02-01 00:00:00,3433.73676,105.73583,0.30300451,31.51735011,48.19708201,43.6860737,0.08134801,66.61020913,3.90884993
2210,1549015200,2019-02-01 02:00:00,3460.80859067,107.0,0.30802355,32.09511826,49.14909996,43.999956,0.08160276,67.13482208,3.95268588
2211,1549022400,2019-02-01 04:00:00,3468.8,107.243698,0.3075,32.44499523,49.14032157,43.53639371,0.083,67.5,3.93087053
2212,1549029600,2019-02-01 06:00:00,3462.2285544,106.79999999,0.30920968,32.20277008,49.13346307,43.41330449,0.08191362,67.62171931,3.924
2213,1549036800,2019-02-01 08:00:00,3464.70806448,106.47199791,0.30640345,32.70569996,49.10504657,43.41330666,0.08204298,67.17685777,3.92
2214,1549044000,2019-02-01 10:00:00,3473.72240052,107.25463996,0.30976597,32.83616382,48.99999999,43.68454587,0.08195739,67.29475586,3.91471186
2215,1549051200,2019-02-01 12:00:00,3482.11689946,107.29999999,0.30744544,33.64,48.70476352,43.4798689,0.08104295,67.49531899,3.93428865
2216,1549058400,2019-02-01 14:00:00,3468.02262987,106.95979802,0.3085169,32.61707937,48.47234475,43.41334679,0.0812,66.64429701,3.91137123
2217,1549065600,2019-02-01 16:00:00,3458.0941677,106.88926683,0.30651111,32.69968608,48.42748821,43.413304,0.08072279,66.58048777,3.9002998
2218,1549072800,2019-02-01 18:00:00,3466.7997501,107.18356487,0.30762105,32.91375059,48.47674903,43.26894939,0.08159921,66.31310522,3.93072366
2219,1549080000,2019-02-01 20:00:00,3456.75029982,106.4246064,0.30516061,32.60000347,48.4767456,43.2546809,0.08099038,66.405541,3.88932598
2220,1549087200,2019-02-01 22:00:00,3455.75776639,106.22044033,0.3066791,32.8,48.4767456,43.22211718,0.08085911,66.40325752,3.9
2221,1549094400,2019-02-02 00:00:00,3459.45000049,107.16795067,0.30757151,33.26656582,48.3758005,43.33862603,0.08166649,67.25108598,3.91629443
2222,1549101600,2019-02-02 02:00:00,3478.89879976,107.74795158,0.30977223,33.32796568,48.44628021,43.41168737,0.08222283,66.82526004,3.90893752
2223,1549108800,2019-02-02 04:00:00,3470.21756999,107.99999996,0.30812731,33.1311442,48.44628021,43.31831472,0.08144842,67.18352609,3.90757502
2224,1549116000,2019-02-02 06:00:00,3454.99999997,107.31985,0.30469871,32.99633301,48.44628021,43.28318582,0.08136431,66.40499078,3.91674718
2225,1549123200,2019-02-02 08:00:00,3459.33826205,107.19445065,0.30578833,33.16708861,48.44628021,43.13269425,0.08173844,66.80003939,3.89500001
2226,1549130400,2019-02-02 10:00:00,3471.16374271,107.88126005,0.30720106,33.17768351,49.04801351,43.0,0.08178827,66.80003939,3.89668731
2227,1549137600,2019-02-02 12:00:00,3468.80599578,107.44690147,0.30478575,33.01,48.52899479,42.03186318,0.08172562,66.44442553,3.90583064
2228,1549144800,2019-02-02 14:00:00,3507.74606999,110.45,0.311313,34.53129304,48.97501412,43.1964,0.08313941,67.73999999,3.96592803
2229,1549152000,2019-02-02 16:00:00,3488.89083833,110.1160369,0.30999757,34.62548564,49.34348144,43.19999974,0.08226114,67.73897239,3.97403049
2230,1549159200,2019-02-02 18:00:00,3475.00000063,109.49500254,0.30779873,34.13574387,49.11266217,42.93648825,0.08169884,67.46600998,3.93747025
2231,1549166400,2019-02-02 20:00:00,3483.50220787,109.71947995,0.3091,34.48432711,49.35201573,43.2183,0.08161732,67.13631161,3.93747255
2232,1549173600,2019-02-02 22:00:00,3464.34687999,108.81425,0.30715926,33.97127129,49.35201573,42.9117,0.08157673,66.54717156,3.95543088
2233,1549180800,2019-02-03 00:00:00,3456.12452976,108.27318177,0.30609936,33.69999946,48.76725999,43.01887268,0.08143399,66.86395729,3.92180487
2234,1549188000,2019-02-03 02:00:00,3467.69990999,107.81000013,0.306793,33.88445089,48.60000001,43.07507987,0.0818134,66.86395729,3.90791123
2235,1549195200,2019-02-03 04:00:00,3470.77999998,108.16426,0.30527109,33.99777382,48.64331299,42.9078,0.08131834,66.86395729,3.91624
2236,1549202400,2019-02-03 06:00:00,3463.39554959,107.739,0.30333114,33.69999909,48.57484385,43.03386239,0.08107343,66.49268128,3.91774611
2237,1549209600,2019-02-03 08:00:00,3462.19500155,107.55305121,0.30300001,33.43217049,48.52532417,43.17310868,0.08129086,66.69349879,3.93961699
2238,1549216800,2019-02-03 10:00:00,3448.36886602,107.01187374,0.3008822,33.37671,48.08329288,42.691518,0.08000033,66.33649546,3.88439651
2239,1549224000,2019-02-03 12:00:00,3435.37921522,106.25,0.3,33.360784,48.09400449,42.50452883,0.08003027,66.01459524,3.85901312
2240,1549231200,2019-02-03 14:00:00,3455.01000008,107.32705822,0.3018,33.4493481,48.30749851,42.780411,0.08031086,66.60787899,3.8967
2241,1549238400,2019-02-03 16:00:00,3470.29998999,107.17026,0.30115517,33.99463085,48.4004,42.7804,0.07965752,66.59923327,3.902
2242,1549245600,2019-02-03 18:00:00,3458.39541001,107.42211002,0.30084552,33.62210449,48.09935057,42.7,0.07972025,66.59923327,3.87774214
2243,1549252800,2019-02-03 20:00:00,3457.76079976,107.12353499,0.30249406,33.59433869,48.1315186,42.75,0.07972025,66.59923327,3.87855463
2244,1549260000,2019-02-03 22:00:00,3463.00331966,107.4321,0.30048361,33.57192662,48.22658369,42.75,0.0797,66.59923327,3.8777
2245,1549267200,2019-02-04 00:00:00,3451.96695999,107.19132506,0.30177267,33.78405189,48.08823019,42.89026611,0.07951363,65.95016255,3.90061457
2246,1549274400,2019-02-04 02:00:00,3434.73599,106.678,0.30038047,33.64479885,48.10565447,42.29948098,0.07952,66.03762779,3.87256021
2247,1549281600,2019-02-04 04:00:00,3453.35445288,107.12270162,0.30010309,34.05837954,48.13743203,42.30390662,0.07898171,67.12135466,3.87968831
2248,1549288800,2019-02-04 06:00:00,3454.27990007,107.75911,0.30220734,33.82884288,48.13743203,42.1674065,0.07947798,66.65953475,3.88063505
2249,1549296000,2019-02-04 08:00:00,3467.3266,107.93584999,0.30100504,34.19999987,48.16686412,42.5796,0.07873836,66.65953475,3.88638463
2250,1549303200,2019-02-04 10:00:00,3471.68995,108.18148999,0.30249943,34.43687492,48.24365035,42.9,0.07916842,66.8966861,3.91461559
2251,1549310400,2019-02-04 12:00:00,3470.0,108.13788,0.30258144,34.31001688,48.447,42.8,0.079554,67.08755939,3.9002121
2252,1549317600,2019-02-04 14:00:00,3463.46921617,107.70102999,0.29931154,34.08018419,48.4927,42.72342723,0.07893464,66.47677543,3.8764233
2253,1549324800,2019-02-04 16:00:00,3456.12021976,107.40426994,0.29944551,34.05,48.496,42.77711818,0.07771411,66.47677543,3.87000004
2254,1549332000,2019-02-04 18:00:00,3461.64758,107.0242,0.29904943,33.96894995,48.496,42.88,0.07776158,66.3137809,3.87503731
2255,1549339200,2019-02-04 20:00:00,3469.77749951,107.2,0.297255,34.30007369,48.18964341,43.3,0.07719276,66.7288368,3.87503731
2256,1549346400,2019-02-04 22:00:00,3467.17963802,107.54795,0.29884424,34.16261044,48.18964341,43.00909655,0.0777,67.15577757,3.87056448
2257,1549353600,2019-02-05 00:00:00,3477.56881033,107.9836,0.29925677,34.43069935,48.55674665,42.80028705,0.0783176,66.54230682,3.87008594
2258,1549360800,2019-02-05 02:00:00,3467.57425021,107.58234,0.29723185,34.30662454,48.55674665,43.48787556,0.07787273,68.49305926,3.87691882
2259,1549368000,2019-02-05 04:00:00,3466.12505056,107.59999987,0.29797504,34.18253669,48.55674665,43.48787556,0.07829723,68.20028336,3.87000006
2260,1549375200,2019-02-05 06:00:00,3460.36707007,106.99884999,0.2976462,33.87215236,48.1,43.28436043,0.07713039,67.90078937,3.87
2261,1549382400,2019-02-05 08:00:00,3458.4,106.81941016,0.29680169,33.98640204,48.16346428,42.570981,0.07683514,67.90078937,3.87208206
2262,1549389600,2019-02-05 10:00:00,3466.37998992,106.9049425,0.30143115,34.06392311,48.05484951,42.87711037,0.07694202,67.9015994,3.87208203
2263,1549396800,2019-02-05 12:00:00,3460.0,107.25999017,0.30001964,34.05097333,48.04233862,42.88208726,0.07711242,67.9015994,3.86830129
2264,1549404000,2019-02-05 14:00:00,3470.4028611,107.33425966,0.29999418,34.34405022,48.00000053,43.28198964,0.07709895,67.8,3.86833629
2265,1549411200,2019-02-05 16:00:00,3416.48706997,103.378337,0.29170549,32.99018634,45.651978,42.5142355,0.07382679,66.68446583,3.69899987
2266,1549418400,2019-02-05 18:00:00,3421.0000001,103.4627521,0.29304061,32.92973466,46.29796458,42.60696019,0.0741,66.81380276,3.68494828
2267,1549425600,2019-02-05 20:00:00,3419.59993,103.22528,0.29196758,32.7176318,46.27435324,42.35555946,0.07444525,66.41,3.70074387
2268,1549432800,2019-02-05 22:00:00,3422.45144593,103.69189996,0.29273481,32.95000457,46.24406194,42.51123022,0.07444749,66.80073014,3.72927
2269,1549440000,2019-02-06 00:00:00,3412.63884753,102.92249,0.29086563,32.56623432,46.15437849,42.77578649,0.07385504,66.49091879,3.70668305
2270,1549447200,2019-02-06 02:00:00,3401.71941194,102.70468318,0.29014411,32.43174487,46.07576385,42.2107047,0.0729845,65.37512353,3.66805753
2271,1549454400,2019-02-06 04:00:00,3406.01924957,102.91064999,0.29079903,32.54201529,46.06759,42.53256099,0.07337405,65.51380244,3.67680876
2272,1549461600,2019-02-06 06:00:00,3415.87462,103.81650001,0.29116563,32.72412016,46.14168217,42.7,0.07335793,65.0001854,3.72767
2273,1549468800,2019-02-06 08:00:00,3398.63190461,103.94430631,0.29292814,32.6834387,46.24384799,43.20925857,0.07303942,65.78695057,3.72663748
2274,1549476000,2019-02-06 10:00:00,3400.89992999,103.6953014,0.29057596,32.64771979,45.98805338,42.41107134,0.07275373,65.66242248,3.72586033
2275,1549483200,2019-02-06 12:00:00,3409.38002,103.93012172,0.29019584,32.80469954,46.4464,42.58105869,0.07310486,65.64236697,3.75606729
2276,1549490400,2019-02-06 14:00:00,3407.5,104.49365009,0.29006871,32.8363,46.4442,42.86402901,0.0739265,65.60042745,3.76061008
2277,1549497600,2019-02-06 16:00:00,3409.4,105.4197,0.29142808,33.19521885,46.4603,43.2,0.07349763,65.45581859,3.78067722
2278,1549504800,2019-02-06 18:00:00,3412.07,105.18349,0.29253917,33.1932,46.7263,43.2086195,0.07340557,66.1751,3.78922329
2279,1549512000,2019-02-06 20:00:00,3414.08997997,105.07998999,0.29253397,33.22397293,47.0,43.02121534,0.07374833,66.1751,3.74270457
2280,1549519200,2019-02-06 22:00:00,3409.85458,105.33279997,0.29023513,32.97223531,47.13686068,42.9707672,0.07490162,66.3602,3.71429662
2281,1549526400,2019-02-07 00:00:00,3419.38,105.80054266,0.29316552,33.59998762,47.03034618,43.0,0.07623685,66.3897534,3.73522531
2282,1549533600,2019-02-07 02:00:00,3410.50000002,105.15024606,0.29404126,33.31984507,46.94487192,43.41770732,0.07596159,66.56453222,3.78284186
2283,1549540800,2019-02-07 04:00:00,3411.0,105.04402989,0.29331326,33.4145,46.94487192,43.6227303,0.07546618,66.56453222,3.85068505
2284,1549548000,2019-02-07 06:00:00,3406.8,104.84390993,0.29392252,33.22466105,46.96101412,43.49394841,0.0751084,66.56457651,3.84241554
2285,1549555200,2019-02-07 08:00:00,3397.3969478,104.10912007,0.2928642,33.05,46.99297519,43.35,0.07432071,66.53386001,3.83813071
2286,1549562400,2019-02-07 10:00:00,3400.03083324,104.26826002,0.2925,33.19998039,46.86047328,43.6,0.07406912,67.7945344,3.81845164
2287,1549569600,2019-02-07 12:00:00,3397.9776077,104.43052999,0.29318004,33.2,46.6940298,43.37264506,0.07516977,66.64488345,3.81671379
2288,1549576800,2019-02-07 14:00:00,3399.38299973,104.263,0.2916773,33.24769151,46.65323906,43.00370548,0.07445371,66.79865685,3.82181854
2289,1549584000,2019-02-07 16:00:00,3394.63160084,104.19461,0.29219153,33.1159972,46.73448337,43.01663601,0.07451525,67.58844319,3.83202876
2290,1549591200,2019-02-07 18:00:00,3404.01000396,104.67961,0.29278547,33.23023799,46.78046509,43.28741164,0.07382687,67.0,3.844587
2291,1549598400,2019-02-07 20:00:00,3409.33774176,105.13775,0.29270852,33.55574503,46.67213598,43.57999994,0.0741298,66.81636145,3.844587
2292,1549605600,2019-02-07 22:00:00,3397.30049,104.46723,0.29134352,33.84613567,46.54484642,43.49612186,0.0740176,67.31689612,3.85429579
2293,1549612800,2019-02-08 00:00:00,3422.54771,107.61900181,0.29807232,37.0,47.560019,44.44810805,0.07638429,68.02151373,3.90289153
2294,1549620000,2019-02-08 02:00:00,3433.30190442,108.331,0.29849804,37.64937191,47.44287449,44.7,0.07634156,67.50242263,3.90369285
2295,1549627200,2019-02-08 04:00:00,3443.63288775,108.8689,0.29789178,37.62999994,47.2367459,45.19119374,0.07657725,67.50242263,3.91912033
2296,1549634400,2019-02-08 06:00:00,3503.05560021,112.2,0.30724932,39.77128524,49.15965298,46.4419544,0.08089963,69.28065,4.00250973
2297,1549641600,2019-02-08 08:00:00,3667.0,119.67537,0.31427338,43.1489242,50.11553226,47.74843703,0.08040164,71.62653761,4.15197
2298,1549648800,2019-02-08 10:00:00,3662.0,119.56,0.31499107,42.99999239,49.6414,47.51886985,0.08175301,73.0,4.13359551
2299,1549656000,2019-02-08 12:00:00,3636.36024,118.2866701,0.3088625,41.62357156,50.4657968,47.70148518,0.07930612,73.61506591,4.08573786
2300,1549663200,2019-02-08 14:00:00,3660.0,119.22674,0.31305086,43.44981369,49.59320396,48.10999999,0.08173605,73.72209566,4.13204374
2301,1549670400,2019-02-08 16:00:00,3643.60663017,117.99096007,0.3093565,42.17325821,49.69775301,47.83105504,0.07996892,74.66093563,4.11090634
2302,1549677600,2019-02-08 18:00:00,3641.32404005,118.20708001,0.31065306,43.68326412,50.17730439,47.88411082,0.08069012,74.5,4.12254692
2303,1549684800,2019-02-08 20:00:00,3649.88101072,118.33804687,0.31140166,42.90000826,49.67776943,47.91295744,0.07964051,73.72040408,4.1039487
2304,1549692000,2019-02-08 22:00:00,3662.72164281,119.23600017,0.31137612,45.14643568,50.49078,48.62713641,0.08086472,74.23207409,4.12999961
2305,1549699200,2019-02-09 00:00:00,3657.17041488,118.94113001,0.31208026,44.10000035,50.551206,47.831055,0.081,74.78072035,4.1309487
2306,1549706400,2019-02-09 02:00:00,3662.47615352,119.49,0.31391574,44.3478527,50.72152269,47.73162433,0.08167114,74.99974927,4.14527331
2307,1549713600,2019-02-09 04:00:00,3661.27,119.6799891,0.31266331,44.63971556,50.4113841,47.76456145,0.08160581,74.4697072,4.11082202
2308,1549720800,2019-02-09 06:00:00,3642.32396,118.76,0.31000035,43.78520541,50.31,48.00744005,0.08031455,74.21,4.08652719
2309,1549728000,2019-02-09 08:00:00,3639.13629531,118.35851982,0.30848949,42.85698713,49.67776942,47.72064063,0.08066311,73.5,4.01097238
2310,1549735200,2019-02-09 10:00:00,3657.09999749,118.74500001,0.31146131,43.75615513,49.54999997,48.14209991,0.08031611,73.59388615,4.044423
2311,1549742400,2019-02-09 12:00:00,3666.09032154,119.50493,0.31299947,44.65922471,49.71317194,48.1432,0.08051431,74.3,4.09049286
2312,1549749600,2019-02-09 14:00:00,3669.50953405,119.673624,0.313,44.99529732,49.77262498,48.11953292,0.08099988,74.4535734,4.0619051
2313,1549756800,2019-02-09 16:00:00,3655.22766449,119.06553741,0.31052392,44.52176897,49.9999999,48.70684951,0.08099938,74.33710933,4.04641088
2314,1549764000,2019-02-09 18:00:00,3653.89563759,118.96042983,0.30868625,43.72207135,49.41211009,48.98248996,0.07908594,74.33710933,4.0337382
2315,1549771200,2019-02-09 20:00:00,3658.99998641,119.28497324,0.30910902,43.4082742,49.61269195,48.0,0.07856522,73.61072748,4.0271355
2316,1549778400,2019-02-09 22:00:00,3630.50890187,116.74539,0.30205784,43.00014,49.26555,47.96841146,0.0769,72.52467562,3.96152381
2317,1549785600,2019-02-10 00:00:00,3637.63727,117.38933,0.30291812,43.11892215,48.7,47.76164002,0.07717358,73.10143917,3.9404491
2318,1549792800,2019-02-10 02:00:00,3634.69303001,117.1,0.30233469,43.8,50.04940057,47.88579248,0.07776104,73.48197859,3.95987879
2319,1549800000,2019-02-10 04:00:00,3632.14,117.0,0.30274937,43.49130043,49.5,47.5107171,0.0766037,72.93663251,3.96571789
